Exp: 1 - 	 Ger: 1 - 	 Best:    0.25564 - 	 Mean: 3080981.80787 - 	 AQreal:   50.78165  	 
Exp: 5 - 	 Ger: 22 - 	 Best:    0.22649 - 	 Mean:    0.23090 - 	 AQreal:   46.29026  	 
Exp: 5 - 	 Ger: 23 - 	 Best:    0.22649 - 	 Mean:    0.23083 - 	 AQreal:   46.29026  	 
Exp: 5 - 	 Ger: 24 - 	 Best:    0.22649 - 	 Mean:    0.23062 - 	 AQreal:   46.29026  	 
Exp: 5 - 	 Ger: 25 - 	 Best:    0.22649 - 	 Mean:    0.23049 - 	 AQreal:   46.23235  	 
Exp: 5 - 	 Ger: 26 - 	 Best:    0.22649 - 	 Mean:    0.23033 - 	 AQreal:   46.23235  	 
Exp: 5 - 	 Ger: 27 - 	 Best:    0.22649 - 	 Mean:    0.23016 - 	 AQreal:   46.23235  	 
Exp: 5 - 	 Ger: 28 - 	 Best:    0.22649 - 	 Mean:    0.23010 - 	 AQreal:   46.23235  	 
Exp: 5 - 	 Ger: 29 - 	 Best:    0.22649 - 	 Mean:    0.22991 - 	 AQreal:   46.23235  	 
Exp: 5 - 	 Ger: 30 - 	 Best:    0.22649 - 	 Mean:    0.22986 - 	 AQreal:   19.29723  	 
Exp: 5 - 	 Ger: 31 - 	 Best:    0.22649 - 	 Mean:    0.22974 - 	 AQreal:   19.29723  	 
Exp: 5 - 	 Ger: 32 - 	 Best:    0.22649 - 	 Mean:    0.22964 - 	 AQreal:   19.29723  	 
Exp: 5 - 	 Ger: 33 - 	 Best:    0.22649 - 	 Mean:    0.22956 - 	 AQreal:   19.29723  	 
Exp: 5 - 	 Ger: 34 - 	 Best:    0.22649 - 	 Mean:    0.22939 - 	 AQreal:   19.29723  	 
Exp: 5 - 	 Ger: 35 - 	 Best:    0.22494 - 	 Mean:    0.22910 - 	 AQreal:    7.26753  	 
Exp: 5 - 	 Ger: 36 - 	 Best:    0.22494 - 	 Mean:    0.22900 - 	 AQreal:    7.26753  	 
Exp: 5 - 	 Ger: 37 - 	 Best:    0.22494 - 	 Mean:    0.22888 - 	 AQreal:    7.26753  	 
Exp: 5 - 	 Ger: 38 - 	 Best:    0.22494 - 	 Mean:    0.22881 - 	 AQreal:    7.26753  	 
Exp: 5 - 	 Ger: 39 - 	 Best:    0.22494 - 	 Mean:    0.22873 - 	 AQreal:    7.26753  	 
Exp: 5 - 	 Ger: 40 - 	 Best:    0.22494 - 	 Mean:    0.22864 - 	 AQreal:    6.80534  	 
Exp: 5 - 	 Ger: 41 - 	 Best:    0.22494 - 	 Mean:    0.22861 - 	 AQreal:    6.80534  	 
Exp: 5 - 	 Ger: 42 - 	 Best:    0.22494 - 	 Mean:    0.22853 - 	 AQreal:    6.80534  	 
Exp: 5 - 	 Ger: 43 - 	 Best:    0.22494 - 	 Mean:    0.22849 - 	 AQreal:    6.80534  	 
Exp: 5 - 	 Ger: 44 - 	 Best:    0.22494 - 	 Mean:    0.22841 - 	 AQreal:    6.80534  	 
Exp: 5 - 	 Ger: 45 - 	 Best:    0.22494 - 	 Mean:    0.22834 - 	 AQreal:    5.27245  	 
Exp: 5 - 	 Ger: 46 - 	 Best:    0.22494 - 	 Mean:    0.22827 - 	 AQreal:    5.27245  	 
Exp: 5 - 	 Ger: 47 - 	 Best:    0.22494 - 	 Mean:    0.22822 - 	 AQreal:    5.27245  	 
Exp: 5 - 	 Ger: 48 - 	 Best:    0.22494 - 	 Mean:    0.22820 - 	 AQreal:    5.27245  	 
Exp: 5 - 	 Ger: 49 - 	 Best:    0.22494 - 	 Mean:    0.22820 - 	 AQreal:    5.27245  	 
Exp: 5 - 	 Ger: 50 - 	 Best:    0.22494 - 	 Mean:    0.22818 - 	 AQreal:   10.03290  	 
Exp: 6 - 	 Ger: 1 - 	 Best:    0.25212 - 	 Mean: 1208050.26314 - 	 AQreal:   50.78165  	 
Exp: 6 - 	 Ger: 2 - 	 Best:    0.23409 - 	 Mean:    3.39840 - 	 AQreal:   50.78165  	 
Exp: 6 - 	 Ger: 3 - 	 Best:    0.23409 - 	 Mean:    0.43673 - 	 AQreal:   50.78165  	 
Exp: 6 - 	 Ger: 4 - 	 Best:    0.22984 - 	 Mean:    0.35886 - 	 AQreal:   50.78165  	 
Exp: 6 - 	 Ger: 5 - 	 Best:    0.22984 - 	 Mean:    0.31077 - 	 AQreal:   44.08385  	 
Exp: 6 - 	 Ger: 6 - 	 Best:    0.22984 - 	 Mean:    0.27473 - 	 AQreal:   44.08385  	 
Exp: 6 - 	 Ger: 7 - 	 Best:    0.22984 - 	 Mean:    0.26074 - 	 AQreal:   44.08385  	 
Exp: 6 - 	 Ger: 8 - 	 Best:    0.22984 - 	 Mean:    0.25411 - 	 AQreal:   44.08385  	 
Exp: 6 - 	 Ger: 9 - 	 Best:    0.22984 - 	 Mean:    0.24699 - 	 AQreal:   44.08385  	 
Exp: 6 - 	 Ger: 10 - 	 Best:    0.22984 - 	 Mean:    0.24170 - 	 AQreal:   30.75425  	 
Exp: 6 - 	 Ger: 11 - 	 Best:    0.22983 - 	 Mean:    0.23756 - 	 AQreal:   30.75425  	 
Exp: 6 - 	 Ger: 12 - 	 Best:    0.22983 - 	 Mean:    0.23605 - 	 AQreal:   30.75425  	 
Exp: 6 - 	 Ger: 13 - 	 Best:    0.22800 - 	 Mean:    0.23471 - 	 AQreal:   30.75425  	 
Exp: 6 - 	 Ger: 14 - 	 Best:    0.22800 - 	 Mean:    0.23388 - 	 AQreal:   30.75425  	 
Exp: 6 - 	 Ger: 15 - 	 Best:    0.22800 - 	 Mean:    0.23346 - 	 AQreal:   33.43323  	 
Exp: 6 - 	 Ger: 16 - 	 Best:    0.22758 - 	 Mean:    0.23296 - 	 AQreal:   33.43323  	 
Exp: 6 - 	 Ger: 17 - 	 Best:    0.22758 - 	 Mean:    0.23258 - 	 AQreal:   33.43323  	 
Exp: 6 - 	 Ger: 18 - 	 Best:    0.22758 - 	 Mean:    0.23242 - 	 AQreal:   33.43323  	 
Exp: 6 - 	 Ger: 19 - 	 Best:    0.22758 - 	 Mean:    0.23220 - 	 AQreal:   33.43323  	 
Exp: 6 - 	 Ger: 20 - 	 Best:    0.22758 - 	 Mean:    0.23190 - 	 AQreal:   35.96649  	 
Exp: 6 - 	 Ger: 21 - 	 Best:    0.22758 - 	 Mean:    0.23168 - 	 AQreal:   35.96649  	 
Exp: 6 - 	 Ger: 22 - 	 Best:    0.22515 - 	 Mean:    0.23128 - 	 AQreal:   35.96649  	 
Exp: 6 - 	 Ger: 23 - 	 Best:    0.22515 - 	 Mean:    0.23107 - 	 AQreal:   35.96649  	 
Exp: 6 - 	 Ger: 24 - 	 Best:    0.22515 - 	 Mean:    0.23096 - 	 AQreal:   35.96649  	 
Exp: 6 - 	 Ger: 25 - 	 Best:    0.22515 - 	 Mean:    0.23088 - 	 AQreal:   32.02347  	 
Exp: 6 - 	 Ger: 26 - 	 Best:    0.22515 - 	 Mean:    0.23072 - 	 AQreal:   32.02347  	 
Exp: 6 - 	 Ger: 27 - 	 Best:    0.22515 - 	 Mean:    0.23063 - 	 AQreal:   32.02347  	 
Exp: 6 - 	 Ger: 28 - 	 Best:    0.22515 - 	 Mean:    0.23054 - 	 AQreal:   32.02347  	 
Exp: 6 - 	 Ger: 29 - 	 Best:    0.22515 - 	 Mean:    0.23030 - 	 AQreal:   32.02347  	 
Exp: 6 - 	 Ger: 30 - 	 Best:    0.22515 - 	 Mean:    0.23028 - 	 AQreal:   34.82554  	 
Exp: 6 - 	 Ger: 31 - 	 Best:    0.22515 - 	 Mean:    0.23020 - 	 AQreal:   34.82554  	 
Exp: 6 - 	 Ger: 32 - 	 Best:    0.22515 - 	 Mean:    0.23004 - 	 AQreal:   34.82554  	 
Exp: 6 - 	 Ger: 33 - 	 Best:    0.22515 - 	 Mean:    0.22995 - 	 AQreal:   34.82554  	 
Exp: 6 - 	 Ger: 34 - 	 Best:    0.22515 - 	 Mean:    0.22989 - 	 AQreal:   34.82554  	 
Exp: 6 - 	 Ger: 35 - 	 Best:    0.22515 - 	 Mean:    0.22986 - 	 AQreal:   30.52057  	 
Exp: 6 - 	 Ger: 36 - 	 Best:    0.22515 - 	 Mean:    0.22983 - 	 AQreal:   30.52057  	 
Exp: 6 - 	 Ger: 37 - 	 Best:    0.22515 - 	 Mean:    0.22981 - 	 AQreal:   30.52057  	 
Exp: 6 - 	 Ger: 38 - 	 Best:    0.22515 - 	 Mean:    0.22976 - 	 AQreal:   30.52057  	 
Exp: 6 - 	 Ger: 39 - 	 Best:    0.22515 - 	 Mean:    0.22976 - 	 AQreal:   30.52057  	 
Exp: 6 - 	 Ger: 40 - 	 Best:    0.22515 - 	 Mean:    0.22973 - 	 AQreal:   17.64464  	 
Exp: 6 - 	 Ger: 41 - 	 Best:    0.22515 - 	 Mean:    0.22962 - 	 AQreal:   17.64464  	 
Exp: 6 - 	 Ger: 42 - 	 Best:    0.22515 - 	 Mean:    0.22958 - 	 AQreal:   17.64464  	 
Exp: 6 - 	 Ger: 43 - 	 Best:    0.22515 - 	 Mean:    0.22956 - 	 AQreal:   17.64464  	 
Exp: 6 - 	 Ger: 44 - 	 Best:    0.22515 - 	 Mean:    0.22949 - 	 AQreal:   17.64464  	 
Exp: 6 - 	 Ger: 45 - 	 Best:    0.22515 - 	 Mean:    0.22934 - 	 AQreal:   17.76572  	 
Exp: 6 - 	 Ger: 46 - 	 Best:    0.22515 - 	 Mean:    0.22927 - 	 AQreal:   17.76572  	 
Exp: 6 - 	 Ger: 47 - 	 Best:    0.22515 - 	 Mean:    0.22921 - 	 AQreal:   17.76572  	 
Exp: 6 - 	 Ger: 48 - 	 Best:    0.22515 - 	 Mean:    0.22918 - 	 AQreal:   17.76572  	 
Exp: 6 - 	 Ger: 49 - 	 Best:    0.22515 - 	 Mean:    0.22912 - 	 AQreal:   17.76572  	 
Exp: 6 - 	 Ger: 50 - 	 Best:    0.22515 - 	 Mean:    0.22911 - 	 AQreal:   14.92133  	 
Exp: 7 - 	 Ger: 1 - 	 Best:    0.25702 - 	 Mean: 237422.51041 - 	 AQreal:   50.78165  	 
Exp: 7 - 	 Ger: 2 - 	 Best:    0.25702 - 	 Mean:    2.85322 - 	 AQreal:   50.78165  	 
Exp: 7 - 	 Ger: 3 - 	 Best:    0.25702 - 	 Mean:    0.35918 - 	 AQreal:   50.78165  	 
Exp: 7 - 	 Ger: 4 - 	 Best:    0.24127 - 	 Mean:    0.31322 - 	 AQreal:   50.78165  	 
Exp: 7 - 	 Ger: 5 - 	 Best:    0.23914 - 	 Mean:    0.28148 - 	 AQreal:   49.28642  	 
Exp: 7 - 	 Ger: 6 - 	 Best:    0.23914 - 	 Mean:    0.26867 - 	 AQreal:   49.28642  	 
Exp: 7 - 	 Ger: 7 - 	 Best:    0.23914 - 	 Mean:    0.25923 - 	 AQreal:   49.28642  	 
Exp: 7 - 	 Ger: 8 - 	 Best:    0.23718 - 	 Mean:    0.25229 - 	 AQreal:   49.28642  	 
Exp: 7 - 	 Ger: 9 - 	 Best:    0.23718 - 	 Mean:    0.24898 - 	 AQreal:   49.28642  	 
Exp: 7 - 	 Ger: 10 - 	 Best:    0.23718 - 	 Mean:    0.24663 - 	 AQreal:   38.63587  	 
Exp: 7 - 	 Ger: 11 - 	 Best:    0.23623 - 	 Mean:    0.24371 - 	 AQreal:   38.63587  	 
Exp: 7 - 	 Ger: 12 - 	 Best:    0.23560 - 	 Mean:    0.24143 - 	 AQreal:   38.63587  	 
Exp: 7 - 	 Ger: 13 - 	 Best:    0.23549 - 	 Mean:    0.24059 - 	 AQreal:   38.63587  	 
Exp: 7 - 	 Ger: 14 - 	 Best:    0.23307 - 	 Mean:    0.23956 - 	 AQreal:   38.63587  	 
Exp: 7 - 	 Ger: 15 - 	 Best:    0.23278 - 	 Mean:    0.23854 - 	 AQreal:   36.26478  	 
Exp: 7 - 	 Ger: 16 - 	 Best:    0.23278 - 	 Mean:    0.23803 - 	 AQreal:   36.26478  	 
Exp: 7 - 	 Ger: 17 - 	 Best:    0.23278 - 	 Mean:    0.23749 - 	 AQreal:   36.26478  	 
Exp: 7 - 	 Ger: 18 - 	 Best:    0.23165 - 	 Mean:    0.23663 - 	 AQreal:   36.26478  	 
Exp: 7 - 	 Ger: 19 - 	 Best:    0.23165 - 	 Mean:    0.23619 - 	 AQreal:   36.26478  	 
Exp: 7 - 	 Ger: 20 - 	 Best:    0.22965 - 	 Mean:    0.23561 - 	 AQreal:   33.35939  	 
Exp: 7 - 	 Ger: 21 - 	 Best:    0.22965 - 	 Mean:    0.23499 - 	 AQreal:   33.35939  	 
Exp: 7 - 	 Ger: 22 - 	 Best:    0.22965 - 	 Mean:    0.23478 - 	 AQreal:   33.35939  	 
Exp: 7 - 	 Ger: 23 - 	 Best:    0.22965 - 	 Mean:    0.23442 - 	 AQreal:   33.35939  	 
Exp: 7 - 	 Ger: 24 - 	 Best:    0.22965 - 	 Mean:    0.23418 - 	 AQreal:   33.35939  	 
Exp: 7 - 	 Ger: 25 - 	 Best:    0.22965 - 	 Mean:    0.23386 - 	 AQreal:   28.98942  	 
Exp: 7 - 	 Ger: 26 - 	 Best:    0.22965 - 	 Mean:    0.23367 - 	 AQreal:   28.98942  	 
Exp: 7 - 	 Ger: 27 - 	 Best:    0.22965 - 	 Mean:    0.23334 - 	 AQreal:   28.98942  	 
Exp: 7 - 	 Ger: 28 - 	 Best:    0.22965 - 	 Mean:    0.23300 - 	 AQreal:   28.98942  	 
Exp: 7 - 	 Ger: 29 - 	 Best:    0.22965 - 	 Mean:    0.23274 - 	 AQreal:   28.98942  	 
Exp: 7 - 	 Ger: 30 - 	 Best:    0.22965 - 	 Mean:    0.23265 - 	 AQreal:   24.67090  	 
Exp: 7 - 	 Ger: 31 - 	 Best:    0.22965 - 	 Mean:    0.23230 - 	 AQreal:   24.67090  	 
Exp: 7 - 	 Ger: 32 - 	 Best:    0.22965 - 	 Mean:    0.23213 - 	 AQreal:   24.67090  	 
Exp: 7 - 	 Ger: 33 - 	 Best:    0.22965 - 	 Mean:    0.23206 - 	 AQreal:   24.67090  	 
Exp: 7 - 	 Ger: 34 - 	 Best:    0.22868 - 	 Mean:    0.23181 - 	 AQreal:   24.67090  	 
Exp: 7 - 	 Ger: 35 - 	 Best:    0.22745 - 	 Mean:    0.23165 - 	 AQreal:   19.89605  	 
Exp: 7 - 	 Ger: 36 - 	 Best:    0.22745 - 	 Mean:    0.23151 - 	 AQreal:   19.89605  	 
Exp: 7 - 	 Ger: 37 - 	 Best:    0.22691 - 	 Mean:    0.23134 - 	 AQreal:   19.89605  	 
Exp: 7 - 	 Ger: 38 - 	 Best:    0.22691 - 	 Mean:    0.23116 - 	 AQreal:   19.89605  	 
Exp: 7 - 	 Ger: 39 - 	 Best:    0.22691 - 	 Mean:    0.23102 - 	 AQreal:   19.89605  	 
Exp: 7 - 	 Ger: 40 - 	 Best:    0.22691 - 	 Mean:    0.23100 - 	 AQreal:   12.39214  	 
Exp: 7 - 	 Ger: 41 - 	 Best:    0.22691 - 	 Mean:    0.23086 - 	 AQreal:   12.39214  	 
Exp: 7 - 	 Ger: 42 - 	 Best:    0.22691 - 	 Mean:    0.23062 - 	 AQreal:   12.39214  	 
Exp: 7 - 	 Ger: 43 - 	 Best:    0.22532 - 	 Mean:    0.23048 - 	 AQreal:   12.39214  	 
Exp: 7 - 	 Ger: 44 - 	 Best:    0.22532 - 	 Mean:    0.23039 - 	 AQreal:   12.39214  	 
Exp: 7 - 	 Ger: 45 - 	 Best:    0.22532 - 	 Mean:    0.23033 - 	 AQreal:   11.38556  	 
Exp: 7 - 	 Ger: 46 - 	 Best:    0.22532 - 	 Mean:    0.23024 - 	 AQreal:   11.38556  	 
Exp: 7 - 	 Ger: 47 - 	 Best:    0.22532 - 	 Mean:    0.23007 - 	 AQreal:   11.38556  	 
Exp: 7 - 	 Ger: 48 - 	 Best:    0.22532 - 	 Mean:    0.22998 - 	 AQreal:   11.38556  	 
Exp: 7 - 	 Ger: 49 - 	 Best:    0.22532 - 	 Mean:    0.22993 - 	 AQreal:   11.38556  	 
Exp: 7 - 	 Ger: 50 - 	 Best:    0.22532 - 	 Mean:    0.22981 - 	 AQreal:    9.08922  	 
Exp: 8 - 	 Ger: 1 - 	 Best:    0.24846 - 	 Mean: 18609839.41355 - 	 AQreal:   50.78165  	 
Exp: 8 - 	 Ger: 2 - 	 Best:    0.24846 - 	 Mean:    0.86449 - 	 AQreal:   50.78165  	 
Exp: 8 - 	 Ger: 3 - 	 Best:    0.24846 - 	 Mean:    0.40860 - 	 AQreal:   50.78165  	 
Exp: 8 - 	 Ger: 4 - 	 Best:    0.24755 - 	 Mean:    0.33444 - 	 AQreal:   50.78165  	 
Exp: 8 - 	 Ger: 5 - 	 Best:    0.24755 - 	 Mean:    0.29975 - 	 AQreal:   49.23222  	 
Exp: 8 - 	 Ger: 6 - 	 Best:    0.24206 - 	 Mean:    0.27488 - 	 AQreal:   49.23222  	 
Exp: 8 - 	 Ger: 7 - 	 Best:    0.23876 - 	 Mean:    0.26481 - 	 AQreal:   49.23222  	 
Exp: 8 - 	 Ger: 8 - 	 Best:    0.23876 - 	 Mean:    0.25589 - 	 AQreal:   49.23222  	 
Exp: 8 - 	 Ger: 9 - 	 Best:    0.23635 - 	 Mean:    0.25077 - 	 AQreal:   49.23222  	 
Exp: 8 - 	 Ger: 10 - 	 Best:    0.23635 - 	 Mean:    0.24782 - 	 AQreal:   47.28648  	 
Exp: 8 - 	 Ger: 11 - 	 Best:    0.23567 - 	 Mean:    0.24554 - 	 AQreal:   47.28648  	 
Exp: 8 - 	 Ger: 12 - 	 Best:    0.23323 - 	 Mean:    0.24411 - 	 AQreal:   47.28648  	 
Exp: 8 - 	 Ger: 13 - 	 Best:    0.23323 - 	 Mean:    0.24144 - 	 AQreal:   47.28648  	 
Exp: 8 - 	 Ger: 14 - 	 Best:    0.23323 - 	 Mean:    0.23975 - 	 AQreal:   47.28648  	 
Exp: 8 - 	 Ger: 15 - 	 Best:    0.23323 - 	 Mean:    0.23877 - 	 AQreal:   45.91650  	 
Exp: 8 - 	 Ger: 16 - 	 Best:    0.23056 - 	 Mean:    0.23789 - 	 AQreal:   45.91650  	 
Exp: 8 - 	 Ger: 17 - 	 Best:    0.23056 - 	 Mean:    0.23749 - 	 AQreal:   45.91650  	 
Exp: 8 - 	 Ger: 18 - 	 Best:    0.23056 - 	 Mean:    0.23693 - 	 AQreal:   45.91650  	 
Exp: 8 - 	 Ger: 19 - 	 Best:    0.23056 - 	 Mean:    0.23665 - 	 AQreal:   45.91650  	 
Exp: 8 - 	 Ger: 20 - 	 Best:    0.23056 - 	 Mean:    0.23625 - 	 AQreal:   45.98598  	 
Exp: 8 - 	 Ger: 21 - 	 Best:    0.23056 - 	 Mean:    0.23611 - 	 AQreal:   45.98598  	 
Exp: 8 - 	 Ger: 22 - 	 Best:    0.23056 - 	 Mean:    0.23588 - 	 AQreal:   45.98598  	 
Exp: 8 - 	 Ger: 23 - 	 Best:    0.23050 - 	 Mean:    0.23531 - 	 AQreal:   45.98598  	 
Exp: 8 - 	 Ger: 24 - 	 Best:    0.23050 - 	 Mean:    0.23489 - 	 AQreal:   45.98598  	 
Exp: 8 - 	 Ger: 25 - 	 Best:    0.22876 - 	 Mean:    0.23457 - 	 AQreal:   39.30750  	 
Exp: 8 - 	 Ger: 26 - 	 Best:    0.22876 - 	 Mean:    0.23432 - 	 AQreal:   39.30750  	 
Exp: 8 - 	 Ger: 27 - 	 Best:    0.22876 - 	 Mean:    0.23393 - 	 AQreal:   39.30750  	 
Exp: 8 - 	 Ger: 28 - 	 Best:    0.22574 - 	 Mean:    0.23319 - 	 AQreal:   39.30750  	 
Exp: 8 - 	 Ger: 29 - 	 Best:    0.22574 - 	 Mean:    0.23288 - 	 AQreal:   39.30750  	 
Exp: 8 - 	 Ger: 30 - 	 Best:    0.22574 - 	 Mean:    0.23230 - 	 AQreal:   41.29051  	 
Exp: 8 - 	 Ger: 31 - 	 Best:    0.22574 - 	 Mean:    0.23180 - 	 AQreal:   41.29051  	 
Exp: 8 - 	 Ger: 32 - 	 Best:    0.22574 - 	 Mean:    0.23135 - 	 AQreal:   41.29051  	 
Exp: 8 - 	 Ger: 33 - 	 Best:    0.22574 - 	 Mean:    0.23109 - 	 AQreal:   41.29051  	 
Exp: 8 - 	 Ger: 34 - 	 Best:    0.22574 - 	 Mean:    0.23077 - 	 AQreal:   41.29051  	 
Exp: 8 - 	 Ger: 35 - 	 Best:    0.22574 - 	 Mean:    0.23055 - 	 AQreal:   44.25493  	 
Exp: 8 - 	 Ger: 36 - 	 Best:    0.22574 - 	 Mean:    0.23027 - 	 AQreal:   44.25493  	 
Exp: 8 - 	 Ger: 37 - 	 Best:    0.22574 - 	 Mean:    0.23007 - 	 AQreal:   44.25493  	 
Exp: 8 - 	 Ger: 38 - 	 Best:    0.22574 - 	 Mean:    0.22995 - 	 AQreal:   44.25493  	 
Exp: 8 - 	 Ger: 39 - 	 Best:    0.22574 - 	 Mean:    0.22991 - 	 AQreal:   44.25493  	 
Exp: 8 - 	 Ger: 40 - 	 Best:    0.22574 - 	 Mean:    0.22978 - 	 AQreal:   44.79044  	 
Exp: 8 - 	 Ger: 41 - 	 Best:    0.22574 - 	 Mean:    0.22962 - 	 AQreal:   44.79044  	 
Exp: 8 - 	 Ger: 42 - 	 Best:    0.22574 - 	 Mean:    0.22957 - 	 AQreal:   44.79044  	 
Exp: 8 - 	 Ger: 43 - 	 Best:    0.22574 - 	 Mean:    0.22950 - 	 AQreal:   44.79044  	 
Exp: 8 - 	 Ger: 44 - 	 Best:    0.22574 - 	 Mean:    0.22942 - 	 AQreal:   44.79044  	 
Exp: 8 - 	 Ger: 45 - 	 Best:    0.22574 - 	 Mean:    0.22931 - 	 AQreal:   42.66883  	 
Exp: 8 - 	 Ger: 46 - 	 Best:    0.22574 - 	 Mean:    0.22924 - 	 AQreal:   42.66883  	 
Exp: 8 - 	 Ger: 47 - 	 Best:    0.22574 - 	 Mean:    0.22916 - 	 AQreal:   42.66883  	 
Exp: 8 - 	 Ger: 48 - 	 Best:    0.22574 - 	 Mean:    0.22914 - 	 AQreal:   42.66883  	 
Exp: 8 - 	 Ger: 49 - 	 Best:    0.22574 - 	 Mean:    0.22913 - 	 AQreal:   42.66883  	 
Exp: 8 - 	 Ger: 50 - 	 Best:    0.22574 - 	 Mean:    0.22905 - 	 AQreal:   30.62895  	 
Exp: 9 - 	 Ger: 1 - 	 Best:    0.24102 - 	 Mean: 11502173.55775 - 	 AQreal:   50.78165  	 
Exp: 9 - 	 Ger: 2 - 	 Best:    0.24102 - 	 Mean:    0.84955 - 	 AQreal:   50.78165  	 
Exp: 9 - 	 Ger: 3 - 	 Best:    0.24102 - 	 Mean:    0.41829 - 	 AQreal:   50.78165  	 
Exp: 9 - 	 Ger: 4 - 	 Best:    0.24102 - 	 Mean:    0.36042 - 	 AQreal:   50.78165  	 
Exp: 9 - 	 Ger: 5 - 	 Best:    0.24102 - 	 Mean:    0.32916 - 	 AQreal:   40.05997  	 
Exp: 9 - 	 Ger: 6 - 	 Best:    0.23751 - 	 Mean:    0.29907 - 	 AQreal:   40.05997  	 
Exp: 9 - 	 Ger: 7 - 	 Best:    0.23751 - 	 Mean:    0.27393 - 	 AQreal:   40.05997  	 
Exp: 9 - 	 Ger: 8 - 	 Best:    0.23751 - 	 Mean:    0.25794 - 	 AQreal:   40.05997  	 
Exp: 9 - 	 Ger: 9 - 	 Best:    0.23751 - 	 Mean:    0.25027 - 	 AQreal:   40.05997  	 
Exp: 9 - 	 Ger: 10 - 	 Best:    0.23134 - 	 Mean:    0.24509 - 	 AQreal:   38.94022  	 
Exp: 9 - 	 Ger: 11 - 	 Best:    0.23134 - 	 Mean:    0.24279 - 	 AQreal:   38.94022  	 
Exp: 9 - 	 Ger: 12 - 	 Best:    0.23093 - 	 Mean:    0.24016 - 	 AQreal:   38.94022  	 
Exp: 9 - 	 Ger: 13 - 	 Best:    0.23093 - 	 Mean:    0.23896 - 	 AQreal:   38.94022  	 
Exp: 9 - 	 Ger: 14 - 	 Best:    0.23093 - 	 Mean:    0.23796 - 	 AQreal:   38.94022  	 
Exp: 9 - 	 Ger: 15 - 	 Best:    0.23093 - 	 Mean:    0.23692 - 	 AQreal:   39.59753  	 
Exp: 9 - 	 Ger: 16 - 	 Best:    0.23093 - 	 Mean:    0.23608 - 	 AQreal:   39.59753  	 
Exp: 9 - 	 Ger: 17 - 	 Best:    0.23093 - 	 Mean:    0.23551 - 	 AQreal:   39.59753  	 
Exp: 9 - 	 Ger: 18 - 	 Best:    0.22963 - 	 Mean:    0.23482 - 	 AQreal:   39.59753  	 
Exp: 9 - 	 Ger: 19 - 	 Best:    0.22963 - 	 Mean:    0.23444 - 	 AQreal:   39.59753  	 
Exp: 9 - 	 Ger: 20 - 	 Best:    0.22696 - 	 Mean:    0.23358 - 	 AQreal:   30.72547  	 
Exp: 9 - 	 Ger: 21 - 	 Best:    0.22696 - 	 Mean:    0.23292 - 	 AQreal:   30.72547  	 
Exp: 9 - 	 Ger: 22 - 	 Best:    0.22696 - 	 Mean:    0.23261 - 	 AQreal:   30.72547  	 
Exp: 9 - 	 Ger: 23 - 	 Best:    0.22696 - 	 Mean:    0.23223 - 	 AQreal:   30.72547  	 
Exp: 9 - 	 Ger: 24 - 	 Best:    0.22696 - 	 Mean:    0.23182 - 	 AQreal:   30.72547  	 
Exp: 9 - 	 Ger: 25 - 	 Best:    0.22670 - 	 Mean:    0.23134 - 	 AQreal:   34.69554  	 
Exp: 9 - 	 Ger: 26 - 	 Best:    0.22670 - 	 Mean:    0.23096 - 	 AQreal:   34.69554  	 
Exp: 9 - 	 Ger: 27 - 	 Best:    0.22670 - 	 Mean:    0.23083 - 	 AQreal:   34.69554  	 
Exp: 9 - 	 Ger: 28 - 	 Best:    0.22670 - 	 Mean:    0.23058 - 	 AQreal:   34.69554  	 
Exp: 9 - 	 Ger: 29 - 	 Best:    0.22670 - 	 Mean:    0.23051 - 	 AQreal:   34.69554  	 
Exp: 9 - 	 Ger: 30 - 	 Best:    0.22670 - 	 Mean:    0.23040 - 	 AQreal:   38.22277  	 
Exp: 9 - 	 Ger: 31 - 	 Best:    0.22670 - 	 Mean:    0.23031 - 	 AQreal:   38.22277  	 
Exp: 9 - 	 Ger: 32 - 	 Best:    0.22670 - 	 Mean:    0.23020 - 	 AQreal:   38.22277  	 
Exp: 9 - 	 Ger: 33 - 	 Best:    0.22670 - 	 Mean:    0.23009 - 	 AQreal:   38.22277  	 
Exp: 9 - 	 Ger: 34 - 	 Best:    0.22670 - 	 Mean:    0.22998 - 	 AQreal:   38.22277  	 
Exp: 9 - 	 Ger: 35 - 	 Best:    0.22670 - 	 Mean:    0.22991 - 	 AQreal:   34.78680  	 
Exp: 9 - 	 Ger: 36 - 	 Best:    0.22670 - 	 Mean:    0.22986 - 	 AQreal:   34.78680  	 
Exp: 9 - 	 Ger: 37 - 	 Best:    0.22670 - 	 Mean:    0.22973 - 	 AQreal:   34.78680  	 
Exp: 9 - 	 Ger: 38 - 	 Best:    0.22568 - 	 Mean:    0.22959 - 	 AQreal:   34.78680  	 
Exp: 9 - 	 Ger: 39 - 	 Best:    0.22568 - 	 Mean:    0.22942 - 	 AQreal:   34.78680  	 
Exp: 9 - 	 Ger: 40 - 	 Best:    0.22568 - 	 Mean:    0.22934 - 	 AQreal:   38.57062  	 
Exp: 9 - 	 Ger: 41 - 	 Best:    0.22568 - 	 Mean:    0.22930 - 	 AQreal:   38.57062  	 
Exp: 9 - 	 Ger: 42 - 	 Best:    0.22568 - 	 Mean:    0.22928 - 	 AQreal:   38.57062  	 
