{Undefined function or variable 'numGenesQbit'.

Error in <a href="matlab:matlab.internal.language.introspective.errorDocCallback('aeiq_br_real', 'D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m', 190)" style="font-weight:bold">aeiq_br_real</a> (<a href="matlab: opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m',190,0)">line 190</a>)
        contadorQbit=zeros(numClassic,numGenesQbit);

Error in <a href="matlab:matlab.internal.language.introspective.errorDocCallback('Experimento_PRINCIPAL_AEIQ_geral', 'D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m', 75)" style="font-weight:bold">Experimento_PRINCIPAL_AEIQ_geral</a> (<a href="matlab: opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m',75,0)">line 75</a>)
[sol{exp}, classic,  evobestFitness{exp}, trace] = aeiq_br_real(num_var, numPulses, numClassic, ...
} 
opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m',75,0)
opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m',190,0)
Experimento_PRINCIPAL_AEIQ_geral
Exp: 1 - 	 Ger: 1 - 	 Best:    2.19153 - 	 Mean: 1736.25358 - 	 AQreal:   75.78165  	 
Exp: 3 - 	 Ger: 12 - 	 Best:    1.89974 - 	 Mean:    2.10976 - 	 AQreal:   68.96365  	 
Exp: 3 - 	 Ger: 13 - 	 Best:    1.89974 - 	 Mean:    2.08416 - 	 AQreal:   68.96365  	 
Exp: 3 - 	 Ger: 14 - 	 Best:    1.85007 - 	 Mean:    2.04995 - 	 AQreal:   68.96365  	 
Exp: 3 - 	 Ger: 15 - 	 Best:    1.85007 - 	 Mean:    2.03343 - 	 AQreal:   63.34673  	 
Exp: 3 - 	 Ger: 16 - 	 Best:    1.83478 - 	 Mean:    2.01714 - 	 AQreal:   63.34673  	 
Exp: 3 - 	 Ger: 17 - 	 Best:    1.83478 - 	 Mean:    1.99296 - 	 AQreal:   63.34673  	 
Exp: 3 - 	 Ger: 18 - 	 Best:    1.83478 - 	 Mean:    1.98125 - 	 AQreal:   63.34673  	 
Exp: 3 - 	 Ger: 19 - 	 Best:    1.83478 - 	 Mean:    1.96218 - 	 AQreal:   63.34673  	 
Exp: 3 - 	 Ger: 20 - 	 Best:    1.83478 - 	 Mean:    1.95142 - 	 AQreal:   56.68859  	 
Exp: 3 - 	 Ger: 21 - 	 Best:    1.81312 - 	 Mean:    1.93043 - 	 AQreal:   56.68859  	 
Exp: 3 - 	 Ger: 22 - 	 Best:    1.81312 - 	 Mean:    1.91760 - 	 AQreal:   56.68859  	 
Exp: 3 - 	 Ger: 23 - 	 Best:    1.81312 - 	 Mean:    1.90310 - 	 AQreal:   56.68859  	 
Exp: 3 - 	 Ger: 24 - 	 Best:    1.81312 - 	 Mean:    1.89359 - 	 AQreal:   56.68859  	 
Exp: 3 - 	 Ger: 25 - 	 Best:    1.81312 - 	 Mean:    1.89179 - 	 AQreal:   36.15790  	 
Exp: 3 - 	 Ger: 26 - 	 Best:    1.78805 - 	 Mean:    1.88391 - 	 AQreal:   36.15790  	 
Exp: 3 - 	 Ger: 27 - 	 Best:    1.78114 - 	 Mean:    1.88053 - 	 AQreal:   36.15790  	 
Exp: 3 - 	 Ger: 28 - 	 Best:    1.78114 - 	 Mean:    1.87388 - 	 AQreal:   36.15790  	 
Exp: 3 - 	 Ger: 29 - 	 Best:    1.78114 - 	 Mean:    1.86238 - 	 AQreal:   36.15790  	 
Exp: 3 - 	 Ger: 30 - 	 Best:    1.78088 - 	 Mean:    1.85414 - 	 AQreal:   20.31018  	 
Exp: 3 - 	 Ger: 31 - 	 Best:    1.78088 - 	 Mean:    1.84510 - 	 AQreal:   20.31018  	 
Exp: 3 - 	 Ger: 32 - 	 Best:    1.78088 - 	 Mean:    1.84312 - 	 AQreal:   20.31018  	 
Exp: 3 - 	 Ger: 33 - 	 Best:    1.75532 - 	 Mean:    1.83537 - 	 AQreal:   20.31018  	 
Exp: 3 - 	 Ger: 34 - 	 Best:    1.75532 - 	 Mean:    1.82947 - 	 AQreal:   20.31018  	 
Exp: 3 - 	 Ger: 35 - 	 Best:    1.69788 - 	 Mean:    1.81872 - 	 AQreal:   19.81368  	 
Exp: 3 - 	 Ger: 36 - 	 Best:    1.69788 - 	 Mean:    1.81657 - 	 AQreal:   19.81368  	 
Exp: 3 - 	 Ger: 37 - 	 Best:    1.69788 - 	 Mean:    1.81152 - 	 AQreal:   19.81368  	 
Exp: 3 - 	 Ger: 38 - 	 Best:    1.69788 - 	 Mean:    1.80654 - 	 AQreal:   19.81368  	 
Exp: 3 - 	 Ger: 39 - 	 Best:    1.69788 - 	 Mean:    1.80511 - 	 AQreal:   19.81368  	 
Exp: 3 - 	 Ger: 40 - 	 Best:    1.69788 - 	 Mean:    1.80386 - 	 AQreal:   12.54804  	 
Exp: 3 - 	 Ger: 41 - 	 Best:    1.69788 - 	 Mean:    1.80281 - 	 AQreal:   12.54804  	 
Exp: 3 - 	 Ger: 42 - 	 Best:    1.69788 - 	 Mean:    1.79815 - 	 AQreal:   12.54804  	 
Exp: 3 - 	 Ger: 43 - 	 Best:    1.69788 - 	 Mean:    1.79455 - 	 AQreal:   12.54804  	 
Exp: 3 - 	 Ger: 44 - 	 Best:    1.69788 - 	 Mean:    1.79268 - 	 AQreal:   12.54804  	 
Exp: 3 - 	 Ger: 45 - 	 Best:    1.69788 - 	 Mean:    1.79104 - 	 AQreal:   27.02644  	 
Exp: 3 - 	 Ger: 46 - 	 Best:    1.69788 - 	 Mean:    1.79038 - 	 AQreal:   27.02644  	 
Exp: 3 - 	 Ger: 47 - 	 Best:    1.69788 - 	 Mean:    1.78814 - 	 AQreal:   27.02644  	 
Exp: 3 - 	 Ger: 48 - 	 Best:    1.69788 - 	 Mean:    1.78688 - 	 AQreal:   27.02644  	 
Exp: 3 - 	 Ger: 49 - 	 Best:    1.69788 - 	 Mean:    1.78435 - 	 AQreal:   27.02644  	 
Exp: 3 - 	 Ger: 50 - 	 Best:    1.69788 - 	 Mean:    1.78302 - 	 AQreal:   16.82509  	 
Exp: 4 - 	 Ger: 1 - 	 Best:    2.18756 - 	 Mean:  113.67094 - 	 AQreal:   75.78165  	 
Exp: 4 - 	 Ger: 2 - 	 Best:    2.18756 - 	 Mean:    6.16999 - 	 AQreal:   75.78165  	 
Exp: 4 - 	 Ger: 3 - 	 Best:    2.17379 - 	 Mean:    3.40513 - 	 AQreal:   75.78165  	 
Exp: 4 - 	 Ger: 4 - 	 Best:    2.17379 - 	 Mean:    2.82534 - 	 AQreal:   75.78165  	 
Exp: 4 - 	 Ger: 5 - 	 Best:    2.09690 - 	 Mean:    2.60596 - 	 AQreal:   48.03393  	 
Exp: 4 - 	 Ger: 6 - 	 Best:    2.00652 - 	 Mean:    2.37504 - 	 AQreal:   48.03393  	 
Exp: 4 - 	 Ger: 7 - 	 Best:    1.92722 - 	 Mean:    2.26393 - 	 AQreal:   48.03393  	 
Exp: 4 - 	 Ger: 8 - 	 Best:    1.89762 - 	 Mean:    2.17252 - 	 AQreal:   48.03393  	 
Exp: 4 - 	 Ger: 9 - 	 Best:    1.89307 - 	 Mean:    2.09853 - 	 AQreal:   48.03393  	 
Exp: 4 - 	 Ger: 10 - 	 Best:    1.89307 - 	 Mean:    2.05589 - 	 AQreal:   44.64568  	 
Exp: 4 - 	 Ger: 11 - 	 Best:    1.83412 - 	 Mean:    1.99410 - 	 AQreal:   44.64568  	 
Exp: 4 - 	 Ger: 12 - 	 Best:    1.77971 - 	 Mean:    1.94934 - 	 AQreal:   44.64568  	 
Exp: 4 - 	 Ger: 13 - 	 Best:    1.77971 - 	 Mean:    1.92415 - 	 AQreal:   44.64568  	 
Exp: 4 - 	 Ger: 14 - 	 Best:    1.77971 - 	 Mean:    1.90215 - 	 AQreal:   44.64568  	 
Exp: 4 - 	 Ger: 15 - 	 Best:    1.77971 - 	 Mean:    1.88447 - 	 AQreal:   51.75911  	 
Exp: 4 - 	 Ger: 16 - 	 Best:    1.77971 - 	 Mean:    1.87012 - 	 AQreal:   51.75911  	 
Exp: 4 - 	 Ger: 17 - 	 Best:    1.77494 - 	 Mean:    1.85798 - 	 AQreal:   51.75911  	 
Exp: 4 - 	 Ger: 18 - 	 Best:    1.77441 - 	 Mean:    1.84927 - 	 AQreal:   51.75911  	 
Exp: 4 - 	 Ger: 19 - 	 Best:    1.75233 - 	 Mean:    1.84044 - 	 AQreal:   51.75911  	 
Exp: 4 - 	 Ger: 20 - 	 Best:    1.75233 - 	 Mean:    1.83295 - 	 AQreal:   52.07621  	 
Exp: 4 - 	 Ger: 21 - 	 Best:    1.73204 - 	 Mean:    1.82317 - 	 AQreal:   52.07621  	 
Exp: 4 - 	 Ger: 22 - 	 Best:    1.73204 - 	 Mean:    1.81829 - 	 AQreal:   52.07621  	 
Exp: 4 - 	 Ger: 23 - 	 Best:    1.73204 - 	 Mean:    1.81600 - 	 AQreal:   52.07621  	 
Exp: 4 - 	 Ger: 24 - 	 Best:    1.72734 - 	 Mean:    1.81034 - 	 AQreal:   52.07621  	 
Exp: 4 - 	 Ger: 25 - 	 Best:    1.72734 - 	 Mean:    1.80664 - 	 AQreal:   42.57442  	 
Exp: 4 - 	 Ger: 26 - 	 Best:    1.72734 - 	 Mean:    1.80456 - 	 AQreal:   42.57442  	 
Exp: 4 - 	 Ger: 27 - 	 Best:    1.72734 - 	 Mean:    1.80456 - 	 AQreal:   42.57442  	 
Exp: 4 - 	 Ger: 28 - 	 Best:    1.72734 - 	 Mean:    1.80330 - 	 AQreal:   42.57442  	 
Exp: 4 - 	 Ger: 29 - 	 Best:    1.72734 - 	 Mean:    1.79887 - 	 AQreal:   42.57442  	 
Exp: 4 - 	 Ger: 30 - 	 Best:    1.72734 - 	 Mean:    1.79517 - 	 AQreal:   54.40285  	 
Exp: 4 - 	 Ger: 31 - 	 Best:    1.72734 - 	 Mean:    1.79408 - 	 AQreal:   54.40285  	 
Exp: 4 - 	 Ger: 32 - 	 Best:    1.72584 - 	 Mean:    1.79059 - 	 AQreal:   54.40285  	 
Exp: 4 - 	 Ger: 33 - 	 Best:    1.72584 - 	 Mean:    1.78905 - 	 AQreal:   54.40285  	 
Exp: 4 - 	 Ger: 34 - 	 Best:    1.72584 - 	 Mean:    1.78905 - 	 AQreal:   54.40285  	 
Exp: 4 - 	 Ger: 35 - 	 Best:    1.72584 - 	 Mean:    1.78875 - 	 AQreal:   37.59480  	 
Exp: 4 - 	 Ger: 36 - 	 Best:    1.72584 - 	 Mean:    1.78714 - 	 AQreal:   37.59480  	 
Exp: 4 - 	 Ger: 37 - 	 Best:    1.72584 - 	 Mean:    1.78558 - 	 AQreal:   37.59480  	 
Exp: 4 - 	 Ger: 38 - 	 Best:    1.72584 - 	 Mean:    1.78553 - 	 AQreal:   37.59480  	 
Exp: 4 - 	 Ger: 39 - 	 Best:    1.72584 - 	 Mean:    1.78512 - 	 AQreal:   37.59480  	 
Exp: 4 - 	 Ger: 40 - 	 Best:    1.72584 - 	 Mean:    1.78148 - 	 AQreal:   32.35943  	 
Exp: 4 - 	 Ger: 41 - 	 Best:    1.61228 - 	 Mean:    1.77552 - 	 AQreal:   32.35943  	 
Exp: 4 - 	 Ger: 42 - 	 Best:    1.61228 - 	 Mean:    1.77453 - 	 AQreal:   32.35943  	 
Exp: 4 - 	 Ger: 43 - 	 Best:    1.61228 - 	 Mean:    1.76909 - 	 AQreal:   32.35943  	 
Exp: 4 - 	 Ger: 44 - 	 Best:    1.61228 - 	 Mean:    1.76818 - 	 AQreal:   32.35943  	 
Exp: 4 - 	 Ger: 45 - 	 Best:    1.61228 - 	 Mean:    1.76818 - 	 AQreal:   28.55334  	 
Exp: 4 - 	 Ger: 46 - 	 Best:    1.61228 - 	 Mean:    1.76601 - 	 AQreal:   28.55334  	 
Exp: 4 - 	 Ger: 47 - 	 Best:    1.61228 - 	 Mean:    1.76481 - 	 AQreal:   28.55334  	 
Exp: 4 - 	 Ger: 48 - 	 Best:    1.61228 - 	 Mean:    1.76326 - 	 AQreal:   28.55334  	 
Exp: 4 - 	 Ger: 49 - 	 Best:    1.61228 - 	 Mean:    1.76257 - 	 AQreal:   28.55334  	 
Exp: 4 - 	 Ger: 50 - 	 Best:    1.61228 - 	 Mean:    1.76111 - 	 AQreal:   24.90757  	 
Exp: 5 - 	 Ger: 1 - 	 Best:    2.36506 - 	 Mean:  259.11570 - 	 AQreal:   75.78165  	 
Exp: 5 - 	 Ger: 2 - 	 Best:    2.33673 - 	 Mean:    5.35673 - 	 AQreal:   75.78165  	 
Exp: 5 - 	 Ger: 3 - 	 Best:    2.12467 - 	 Mean:    3.27626 - 	 AQreal:   75.78165  	 
Exp: 5 - 	 Ger: 4 - 	 Best:    2.12467 - 	 Mean:    2.86788 - 	 AQreal:   75.78165  	 
Exp: 5 - 	 Ger: 5 - 	 Best:    2.06253 - 	 Mean:    2.64863 - 	 AQreal:   69.22352  	 
Exp: 5 - 	 Ger: 6 - 	 Best:    2.06253 - 	 Mean:    2.47326 - 	 AQreal:   69.22352  	 
Exp: 5 - 	 Ger: 7 - 	 Best:    2.06253 - 	 Mean:    2.38664 - 	 AQreal:   69.22352  	 
Exp: 5 - 	 Ger: 8 - 	 Best:    2.01651 - 	 Mean:    2.27234 - 	 AQreal:   69.22352  	 
Exp: 5 - 	 Ger: 9 - 	 Best:    1.92450 - 	 Mean:    2.20954 - 	 AQreal:   69.22352  	 
Exp: 5 - 	 Ger: 10 - 	 Best:    1.92450 - 	 Mean:    2.15988 - 	 AQreal:   55.57905  	 
Exp: 5 - 	 Ger: 11 - 	 Best:    1.86079 - 	 Mean:    2.08627 - 	 AQreal:   55.57905  	 
Exp: 5 - 	 Ger: 12 - 	 Best:    1.79006 - 	 Mean:    2.01993 - 	 AQreal:   55.57905  	 
Exp: 5 - 	 Ger: 13 - 	 Best:    1.78626 - 	 Mean:    1.98188 - 	 AQreal:   55.57905  	 
Exp: 5 - 	 Ger: 14 - 	 Best:    1.78626 - 	 Mean:    1.94231 - 	 AQreal:   55.57905  	 
Exp: 5 - 	 Ger: 15 - 	 Best:    1.78626 - 	 Mean:    1.92283 - 	 AQreal:   21.36387  	 
Exp: 5 - 	 Ger: 16 - 	 Best:    1.76362 - 	 Mean:    1.90479 - 	 AQreal:   21.36387  	 
Exp: 5 - 	 Ger: 17 - 	 Best:    1.76362 - 	 Mean:    1.89418 - 	 AQreal:   21.36387  	 
Exp: 5 - 	 Ger: 18 - 	 Best:    1.74284 - 	 Mean:    1.88255 - 	 AQreal:   21.36387  	 
Exp: 5 - 	 Ger: 19 - 	 Best:    1.74284 - 	 Mean:    1.87290 - 	 AQreal:   21.36387  	 
Exp: 5 - 	 Ger: 20 - 	 Best:    1.74284 - 	 Mean:    1.86334 - 	 AQreal:   39.97112  	 
Exp: 5 - 	 Ger: 21 - 	 Best:    1.74284 - 	 Mean:    1.85834 - 	 AQreal:   39.97112  	 
Exp: 5 - 	 Ger: 22 - 	 Best:    1.74284 - 	 Mean:    1.84778 - 	 AQreal:   39.97112  	 
Exp: 5 - 	 Ger: 23 - 	 Best:    1.74284 - 	 Mean:    1.83446 - 	 AQreal:   39.97112  	 
Exp: 5 - 	 Ger: 24 - 	 Best:    1.74284 - 	 Mean:    1.82614 - 	 AQreal:   39.97112  	 
Exp: 5 - 	 Ger: 25 - 	 Best:    1.71671 - 	 Mean:    1.81682 - 	 AQreal:   19.96807  	 
Exp: 5 - 	 Ger: 26 - 	 Best:    1.71671 - 	 Mean:    1.81422 - 	 AQreal:   19.96807  	 
Exp: 5 - 	 Ger: 27 - 	 Best:    1.69502 - 	 Mean:    1.80601 - 	 AQreal:   19.96807  	 
Exp: 5 - 	 Ger: 28 - 	 Best:    1.69502 - 	 Mean:    1.80583 - 	 AQreal:   19.96807  	 
Exp: 5 - 	 Ger: 29 - 	 Best:    1.69502 - 	 Mean:    1.80005 - 	 AQreal:   19.96807  	 
Exp: 5 - 	 Ger: 30 - 	 Best:    1.69502 - 	 Mean:    1.79696 - 	 AQreal:   12.61259  	 
Exp: 5 - 	 Ger: 31 - 	 Best:    1.69502 - 	 Mean:    1.79332 - 	 AQreal:   12.61259  	 
Exp: 5 - 	 Ger: 32 - 	 Best:    1.69502 - 	 Mean:    1.78880 - 	 AQreal:   12.61259  	 
Exp: 5 - 	 Ger: 33 - 	 Best:    1.69502 - 	 Mean:    1.78378 - 	 AQreal:   12.61259  	 
Exp: 5 - 	 Ger: 34 - if system_dependent('IsDebugMode')==1, dbquit; end
Experimento_PRINCIPAL_AEIQ_geral2
if system_dependent('IsDebugMode')==1, dbquit; end
Experimento_PRINCIPAL_AEIQ_geral2
if system_dependent('IsDebugMode')==1, dbquit; end
Experimento_PRINCIPAL_AEIQ_geral2
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbquit; end
Experimento_PRINCIPAL_AEIQ_geral2
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbquit; end
Experimento_PRINCIPAL_AEIQ_geral2
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbquit; end
Experimento_PRINCIPAL_AEIQ_geral2
if system_dependent('IsDebugMode')==1, dbquit; end
Experimento_PRINCIPAL_AEIQ_geral
Exp: 1 - 	 Ger: 1 - 	 Best:    2.30383 - 	 Mean:  105.50509 - 	 AQreal:   75.79665  	 
if system_dependent('IsDebugMode')==1, dbquit; end
Experimento_PRINCIPAL_AEIQ_geral
Exp: 1 - 	 Ger: 1 - 	 Best:    3.11422 - 	 Mean:  660.26054 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 2 - 	 Best:    2.45257 - 	 Mean:    7.12337 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 3 - 	 Best:    2.31794 - 	 Mean:    3.57711 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 4 - 	 Best:    2.31794 - 	 Mean:    2.83582 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 5 - 	 Best:    2.12724 - 	 Mean:    2.53891 - 	 AQreal:   44.33315  	 
Exp: 1 - 	 Ger: 6 - 	 Best:    2.11499 - 	 Mean:    2.34440 - 	 AQreal:   44.33315  	 
Exp: 1 - 	 Ger: 7 - 	 Best:    1.88358 - 	 Mean:    2.26988 - 	 AQreal:   44.33315  	 
Exp: 1 - 	 Ger: 8 - 	 Best:    1.88358 - 	 Mean:    2.20217 - 	 AQreal:   44.33315  	 
if system_dependent('IsDebugMode')==1, dbquit; end
Experimento_PRINCIPAL_AEIQ_geral
Exp: 1 - 	 Ger: 1 - 	 Best:    2.05259 - 	 Mean:  107.91472 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 2 - 	 Best:    2.05259 - 	 Mean:   14.23665 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 3 - 	 Best:    2.05259 - 	 Mean:    3.90700 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 4 - 	 Best:    2.05259 - 	 Mean:    2.72906 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 5 - 	 Best:    1.83918 - 	 Mean:    2.42641 - 	 AQreal:   30.95714  	 
Exp: 1 - 	 Ger: 6 - 	 Best:    1.83918 - 	 Mean:    2.28996 - 	 AQreal:   30.95714  	 
Exp: 1 - 	 Ger: 7 - 	 Best:    1.83918 - 	 Mean:    2.19502 - 	 AQreal:   30.95714  	 
Exp: 1 - 	 Ger: 8 - 	 Best:    1.83918 - 	 Mean:    2.11992 - 	 AQreal:   30.95714  	 
Exp: 1 - 	 Ger: 9 - 	 Best:    1.83918 - 	 Mean:    2.06015 - 	 AQreal:   30.95714  	 
Exp: 1 - 	 Ger: 10 - 	 Best:    1.81084 - 	 Mean:    1.98911 - 	 AQreal:   46.11744  	 
Exp: 1 - 	 Ger: 11 - 	 Best:    1.81084 - 	 Mean:    1.95560 - 	 AQreal:   46.11744  	 
Exp: 1 - 	 Ger: 12 - 	 Best:    1.78141 - 	 Mean:    1.91814 - 	 AQreal:   46.11744  	 
Exp: 1 - 	 Ger: 13 - 	 Best:    1.78141 - 	 Mean:    1.90064 - 	 AQreal:   46.11744  	 
Exp: 1 - 	 Ger: 14 - 	 Best:    1.75512 - 	 Mean:    1.88182 - 	 AQreal:   46.11744  	 
Exp: 1 - 	 Ger: 15 - 	 Best:    1.75512 - 	 Mean:    1.85636 - 	 AQreal:   42.77641  	 
Exp: 1 - 	 Ger: 16 - 	 Best:    1.75512 - 	 Mean:    1.85168 - 	 AQreal:   42.77641  	 
Exp: 1 - 	 Ger: 17 - 	 Best:    1.69089 - 	 Mean:    1.83523 - 	 AQreal:   42.77641  	 
Exp: 1 - 	 Ger: 18 - 	 Best:    1.69089 - 	 Mean:    1.81895 - 	 AQreal:   42.77641  	 
Exp: 1 - 	 Ger: 19 - 	 Best:    1.69089 - 	 Mean:    1.81133 - 	 AQreal:   42.77641  	 
Exp: 1 - 	 Ger: 20 - 	 Best:    1.69089 - 	 Mean:    1.80803 - 	 AQreal:   14.72388  	 
Exp: 1 - 	 Ger: 21 - 	 Best:    1.69089 - 	 Mean:    1.80224 - 	 AQreal:   14.72388  	 
Exp: 1 - 	 Ger: 22 - 	 Best:    1.69089 - 	 Mean:    1.80187 - 	 AQreal:   14.72388  	 
if system_dependent('IsDebugMode')==1, dbquit; end
parpool
Starting parallel pool (parpool) using the 'local' profile ... connected to 4 workers.

ans = 

 <a href="matlab: help parallel.Pool">Pool</a> with properties: 

            Connected: true
           NumWorkers: 4
              Cluster: <a href="matlab: parallel.internal.display.Displayer.displayObject('1F8B0800000000000000AD53BD4EC3301076D2B482810A8484FA084C51614088AD1421400D486D513B440A4EB14AC08D2D271DBA75EC63303232F2285DD8790C7CC469DC90AA2038E974F92E77DFFDD846C6A583A454A53E4BAD48DD90BA83123116D6424EF3A603785F2AC702534AA81D84311121A6F67D10718A2776938E23E972C888843103DE0B8D774BF19515AEA81A691DC0B5E4F3DDD4FEA50A7C332BE3DBCCF1414CDFCAF84C859136E75B29CB370BF2F57ECA72EEB2C2606107290F2FFD6C5F30F37940494F60CE89F03C955FD7F2B37A094E6BA67E88AF19ABE7FEC8C59BCA0716C6BF933A55FA2A75AEFEA7D29D7082CE708CD1F2F9AD3E68542850AB54FC6B498C02ACFB4CF47D9E7C8C2E55CDEAF7CD527EFD7CF7349E6D8517630E92F1ED161B609AF0CDD1EFEECBAEC260AF98DF8999C043028471C0C2ACCFE99A3EAF737D026E9EB8B7111191CBF19832C1FC11771B9CC3C9B96D86474138741D1C3FF498788A5CA7D16D354E5D0AB3786A32EF91F991DB3EAC1F1CF9491F2F68F53DCCEF1DE28FD7EC03E5F6F1DFF933B4E6FDA3E57BD3FF22CCDEBF7E3FFEF2FE413E01EFE5C6E140050000')">local</a>
        AttachedFiles: {}
          IdleTimeout: Inf (no automatic shut down)
          SpmdEnabled: true

Experimento_PRINCIPAL_AEIQ_geral
{Error using <a href="matlab:matlab.internal.language.introspective.errorDocCallback('parpool', 'C:\Program Files\MATLAB\R2016b\toolbox\distcomp\cluster\parpool.m', 103)" style="font-weight:bold">parpool</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2016b\toolbox\distcomp\cluster\parpool.m',103,0)">line 103</a>)
Found an interactive session. You cannot have multiple interactive sessions open simultaneously.
To terminate the existing session, use 'delete(gcp('nocreate'))'.

Error in <a href="matlab:matlab.internal.language.introspective.errorDocCallback('Experimento_PRINCIPAL_AEIQ_geral', 'D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m', 71)" style="font-weight:bold">Experimento_PRINCIPAL_AEIQ_geral</a> (<a href="matlab: opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m',71,0)">line 71</a>)
parpool
} 
Parallel pool using the 'local' profile is shutting down.
parpool
Starting parallel pool (parpool) using the 'local' profile ... connected to 4 workers.

ans = 

 <a href="matlab: help parallel.Pool">Pool</a> with properties: 

            Connected: true
           NumWorkers: 4
              Cluster: <a href="matlab: parallel.internal.display.Displayer.displayObject('1F8B0800000000000000AD53BD4EC3301076D2B482810A8484FA084C51614088AD1421400D486D513B440A4EB14AC08D2D271DBA75EC63303232F2285DD8790C7CC469DC90AA2038E974F92E77DFFDD846C6A583A454A53E4BAD48DD90BA83123116D6424EF3A603785F2AC702534AA81D84311121A6F67D10718A2776938E23E972C888843103DE0B8D774BF19515AEA81A691DC0B5E4F3DDD4FEA50A7C332BE3DBCCF1414CDFCAF84C859136E75B29CB370BF2F57ECA72EEB2C2606107290F2FFD6C5F30F37940494F60CE89F03C955FD7F2B37A094E6BA67E88AF19ABE7FEC8C59BCA0716C6BF933A55FA2A75AEFEA7D29D7082CE708CD1F2F9AD3E68542850AB54FC6B498C02ACFB4CF47D9E7C8C2E55CDEAF7CD527EFD7CF7349E6D8517630E92F1ED161B609AF0CDD1EFEECBAEC260AF98DF8999C043028471C0C2ACCFE99A3EAF737D026E9EB8B7111191CBF19832C1FC11771B9CC3C9B96D86474138741D1C3FF498788A5CA7D16D354E5D0AB3786A32EF91F991DB3EAC1F1CF9491F2F68F53DCCEF1DE28FD7EC03E5F6F1DFF933B4E6FDA3E57BD3FF22CCDEBF7E3FFEF2FE413E01EFE5C6E140050000')">local</a>
        AttachedFiles: {}
          IdleTimeout: Inf (no automatic shut down)
          SpmdEnabled: true

Parallel pool using the 'local' profile is shutting down.
Experimento_PRINCIPAL_AEIQ_geral
Starting parallel pool (parpool) using the 'local' profile ... connected to 4 workers.

ans = 

 <a href="matlab: help parallel.Pool">Pool</a> with properties: 

            Connected: true
           NumWorkers: 4
              Cluster: <a href="matlab: parallel.internal.display.Displayer.displayObject('1F8B0800000000000000AD53BD4EC3301076D2B482810A8484FA084C51614088AD1421400D486D513B440A4EB14AC08D2D271DBA75EC63303232F2285DD8790C7CC469DC90AA2038E974F92E77DFFDD846C6A583A454A53E4BAD48DD90BA83123116D6424EF3A603785F2AC702534AA81D84311121A6F67D10718A2776938E23E972C888843103DE0B8D774BF19515AEA81A691DC0B5E4F3DDD4FEA50A7C332BE3DBCCF1414CDFCAF84C859136E75B29CB370BF2F57ECA72EEB2C2606107290F2FFD6C5F30F37940494F60CE89F03C955FD7F2B37A094E6BA67E88AF19ABE7FEC8C59BCA0716C6BF933A55FA2A75AEFEA7D29D7082CE708CD1F2F9AD3E68542850AB54FC6B498C02ACFB4CF47D9E7C8C2E55CDEAF7CD527EFD7CF7349E6D8517630E92F1ED161B609AF0CDD1EFEECBAEC260AF98DF8999C043028471C0C2ACCFE99A3EAF737D026E9EB8B7111191CBF19832C1FC11771B9CC3C9B96D86474138741D1C3FF498788A5CA7D16D354E5D0AB3786A32EF91F991DB3EAC1F1CF9491F2F68F53DCCEF1DE28FD7EC03E5F6F1DFF933B4E6FDA3E57BD3FF22CCDEBF7E3FFEF2FE413E01EFE5C6E140050000')">local</a>
